transaction_id,user_id,product_id,amount,date,zscore,amount_wins,year,month,day,payment_encoded,payment_type_Cash,payment_type_Credit Card,payment_type_Debit Card,payment_type_Net Banking,payment_type_UPI,payment_type_Wallet,spending_group,log_amount,amount_std,amount_minmax,name,age,gender,city,registration_date,product_name,category,price,stock,last_purchase,days_since_last_purchase,purchase_frequency,avg_monthly_spend,category_total_spend
T000097,U0032,P030,93.67,2024-03-10,0.5741063837092814,93.67,2024,3,10,1,False,True,False,False,False,False,Medium,4.5503971601407995,1.087839955550868,0.6027801179443977,Kabir Mukherjee,46,Male,Thane,2022-01-04,Product_030,Home,685.55,28,2024-03-31,724,2,77.505,93.67
T000098,U0165,P041,65.65,2023-02-13,-0.0429196433926766,65.65,2023,2,13,0,True,False,False,False,False,False,Medium,4.199455046624718,0.17607325200772464,0.4060657118786858,Aarohi Ghosh,39,Other,Bhopal,2023-10-24,Product_041,Home,3218.83,273,2025-08-09,228,3,65.65,65.65
T000099,U0013,P022,88.92,2023-09-15,0.4695070393575933,88.92,2023,9,15,2,False,False,True,False,False,False,Medium,4.498920386145381,0.9332756499894858,0.5694327436113451,Diya Chopra,33,Male,Bengaluru,2022-02-16,Product_022,Electronics,3207.91,466,2025-05-09,320,3,88.92,130.69
T000100,U0145,P014,79.66,2024-02-29,0.26559337015830226,79.66,2024,2,29,1,False,True,False,False,False,False,Medium,4.390242789445222,0.6319566037792961,0.5044229149115417,Aarav Kulkarni,34,Male,Kolkata,2022-05-10,Product_014,Beauty,3844.95,467,2025-03-29,361,7,79.66,124.94
T000101,U0151,P014,33.2,2024-11-03,-0.7574983221742091,33.2,2024,11,3,2,False,False,True,False,False,False,Low,3.5322256440685598,-0.8798450038800344,0.17825049143499017,Kabir Kulkarni,34,Male,Patna,2024-03-12,Product_014,Beauty,3844.95,467,2025-03-26,364,8,35.39,33.2
T000102,U0199,P010,39.01,2023-01-06,-0.6295568083461445,39.01,2023,1,6,0,True,False,False,False,False,False,Low,3.6891294228691436,-0.6907884532881122,0.21903959561920805,Meera Roy,32,Male,Ghaziabad,2022-02-10,Product_010,Sports,1315.44,77,2025-07-27,241,8,53.035,39.01
T000103,U0071,P010,85.49,2024-05-28,0.39397530227837413,85.49,2024,5,28,2,False,False,True,False,False,False,Medium,4.460028800318421,0.8216639514472663,0.5453524290929513,Kabir Roy,34,Female,Bengaluru,2022-01-10,Product_010,Sports,1315.44,77,2024-09-03,568,8,85.49,85.49
T000104,U0045,P008,78.75,2023-02-22,0.24555433787197892,78.75,2023,2,22,5,False,False,False,False,False,True,Medium,4.378896741664954,0.6023453368191156,0.4980342600393148,Sai Chopra,20,Male,Mumbai,2022-03-14,Product_008,Books,4534.16,161,2025-04-10,349,8,86.725,218.42
T000105,U0034,P001,53.92,2024-05-02,-0.30122497165484546,53.92,2024,5,2,4,False,False,False,False,True,False,Medium,4.00587758089977,-0.20561923309438374,0.32371524852569505,Vihaan Singh,23,Other,Visakhapatnam,2023-09-16,Product_001,Grocery,264.89,371,2025-10-27,149,9,54.45666666666667,247.26999999999998
T000106,U0151,P021,58.58,2023-12-23,-0.1986075096171894,58.58,2023,12,23,1,False,True,False,False,False,False,Medium,4.0873199472851365,-0.05398351437521722,0.35643077787138444,Kabir Kulkarni,34,Male,Patna,2024-03-12,Product_021,Books,3055.12,169,2025-03-26,364,8,58.58,263.46
T000107,U0068,P004,117.52,2025-05-12,1.0993051969277574,117.52,2025,5,12,2,False,False,True,False,False,False,High,4.775081722705364,1.8639154687380188,0.7702190395956192,Sara Gupta,40,Female,Patna,2023-08-02,Product_004,Toys,2600.12,229,2025-07-02,266,4,117.52,207.19
T000108,U0135,P008,38.28,2023-05-11,-0.6456320760044038,38.28,2023,5,11,5,False,False,False,False,False,True,Low,3.670715483486265,-0.7145425465638614,0.21391463072170738,Ishaan Mukherjee,24,Female,Mumbai,2023-02-03,Product_008,Books,4534.16,161,2025-05-02,327,8,31.73,63.46
T000109,U0122,P029,75.81,2023-08-12,0.1808128489469341,75.81,2023,8,12,4,False,False,False,False,True,False,Medium,4.341334840010591,0.5066781666400707,0.4773939904521202,Myra Kulkarni,24,Other,Visakhapatnam,2023-03-13,Product_029,Clothing,128.31,289,2025-03-25,365,3,75.81,97.01
T000110,U0116,P033,48.36,2023-03-30,-0.42366125683282146,48.36,2023,3,30,2,False,False,True,False,False,False,Low,3.8991403795971324,-0.38654082023570707,0.2846812693063746,Aditya Roy,34,Female,Patna,2022-07-19,Product_033,Clothing,3874.48,45,2025-06-30,268,11,42.085,159.60999999999999
T000111,U0187,P043,47.91,2024-09-09,-0.4335706684029815,47.91,2024,9,9,0,True,False,False,False,False,False,Low,3.8899818745512658,-0.4011837544467855,0.2815220443695591,Vivaan Kulkarni,35,Other,Hyderabad,2024-08-28,Product_043,Home,3416.65,309,2025-05-31,298,7,47.91,149.75
T000112,U0118,P042,105.56,2023-05-05,0.835935058307507,105.56,2023,5,5,1,False,True,False,False,False,False,High,4.668708206792079,1.4747388172613598,0.6862538612749228,Aarav Patel,22,Female,Kolkata,2022-06-30,Product_042,Home,4406.39,59,2024-12-22,458,3,105.56,105.56
T000113,U0123,P026,89.59,2023-08-10,0.48426105213983145,89.59,2023,8,10,3,False,False,False,True,False,False,Medium,4.506343831681196,0.9550773520370913,0.5741364785172705,Aarohi Roy,43,Male,Bhopal,2023-04-06,Product_026,Beauty,3490.97,332,2025-03-26,364,7,78.01,172.5
T000114,U0126,P046,88.95,2023-05-31,0.47016766679560396,88.95,2023,5,31,3,False,False,False,True,False,False,Medium,4.499253960396542,0.9342518456035577,0.5696433586071329,Myra Gupta,49,Other,Surat,2022-08-29,Product_046,Toys,4970.99,267,2024-07-27,606,6,88.95,148.57
T000115,U0021,P021,119.5,2023-10-31,1.1429066078364611,119.5,2023,10,31,0,True,False,False,False,False,False,High,4.791649752930709,1.9283443792667636,0.7841196293176074,Ishaan Gupta,43,Male,Patna,2024-06-16,Product_021,Books,3055.12,169,2024-07-16,617,4,119.5,119.5
T000116,U0017,P009,55.29,2024-10-27,-0.27105631865235863,55.29,2024,10,27,4,False,False,False,False,True,False,Medium,4.030516899475935,-0.16103963338510094,0.3333333333333333,Ishaan Gupta,23,Other,Pune,2023-07-01,Product_009,Clothing,1799.44,163,2025-09-07,199,5,54.53,55.29
T000117,U0098,P039,82.2,2024-08-26,0.3215264932432051,82.2,2024,8,26,0,True,False,False,False,False,False,Medium,4.421247347827163,0.7146078324373828,0.5222549845549003,Ishaan Iyer,34,Other,Jaipur,2022-02-09,Product_039,Grocery,4167.72,453,2024-08-26,576,3,82.2,82.2
T000118,U0117,P033,45.32,2025-05-31,-0.4906048372179018,45.32,2025,5,31,0,True,False,False,False,False,False,Low,3.83557383326474,-0.48546197579499173,0.263338949733221,Aadhya Joshi,31,Female,Kolkata,2022-06-01,Product_033,Clothing,3874.48,45,2025-09-06,200,12,40.275,239.89
T000119,U0026,P045,66.32,2024-03-16,-0.02816563061043876,66.32,2024,3,16,1,False,True,False,False,False,False,Medium,4.209457369322605,0.19787495405532976,0.410769446784611,Ira Joshi,32,Male,Delhi,2024-05-31,Product_045,Grocery,992.11,139,2024-03-16,739,5,66.32,66.32
T000120,U0111,P029,50.5,2025-04-27,-0.3765364995880609,50.5,2025,4,27,2,False,False,True,False,False,False,Medium,3.9415818076696905,-0.31690553309857905,0.29970513900589724,Myra Roy,18,Other,Chennai,2023-06-08,Product_029,Clothing,128.31,289,2025-04-27,332,3,50.5,85.03999999999999
T000121,U0087,P030,57.87,2025-05-01,-0.21424235898344174,57.87,2025,5,1,3,False,False,False,True,False,False,Medium,4.07533162304017,-0.0770868105749186,0.35144622297107553,Kabir Mehta,39,Male,Kanpur,2022-08-04,Product_030,Home,685.55,28,2025-10-15,161,4,57.87,57.87
T000122,U0187,P007,78.03,2025-05-24,0.22969927935972306,78.03,2025,5,24,4,False,False,False,False,True,False,Medium,4.369827527216884,0.5789166420813904,0.49297950014041,Vivaan Kulkarni,35,Other,Hyderabad,2024-08-28,Product_007,Books,2084.59,134,2025-05-31,298,7,53.685,164.03
T000123,U0081,P043,33.42,2025-02-05,-0.752653720962131,33.42,2025,2,5,4,False,False,False,False,True,False,Low,3.5386377907833935,-0.8726862360435073,0.17979500140409996,Vivaan Gupta,30,Other,Indore,2024-04-29,Product_043,Home,3416.65,309,2025-04-08,351,6,33.42,86.89
T000125,U0024,P006,29.86,2025-06-03,-0.8310481769393963,29.86,2025,6,3,1,False,True,False,False,False,False,Low,3.4294608469350147,-0.9885281155800381,0.15480202190395956,Aarohi Kapoor,20,Female,Patna,2023-03-15,Product_006,Clothing,3250.7,481,2025-08-03,234,10,29.86,89.07000000000001
T000126,U0025,P048,26.35,2025-02-02,-0.9083415871866436,26.35,2025,2,2,5,False,False,False,False,False,True,Low,3.3087165288679903,-1.1027430024264488,0.13016006739679864,Saanvi Bose,27,Female,Kolkata,2022-05-22,Product_048,Clothing,3666.72,295,2025-10-02,174,6,32.49,99.75
T000127,U0034,P036,109.38,2024-11-06,0.9200549520808645,109.38,2024,11,6,1,False,True,False,False,False,False,High,4.703928958011355,1.5990410587865134,0.7130721707385566,Vihaan Singh,23,Other,Visakhapatnam,2023-09-16,Product_036,Sports,1650.69,388,2025-10-27,149,9,109.38,109.38
T000128,U0172,P008,87.79,2024-12-25,0.4446234058591918,87.79,2024,12,25,3,False,False,False,True,False,False,Medium,4.4862740310442355,0.8965056151927782,0.5614995787700084,Vihaan Kapoor,25,Other,Pune,2022-07-16,Product_008,Books,4534.16,161,2025-01-14,435,5,87.79,112.9
T000129,U0171,P049,79.4,2023-04-16,0.25986793236221006,79.4,2023,4,16,3,False,False,False,True,False,False,Medium,4.387014176184921,0.6234962417906734,0.5025975849480483,Sai Patel,24,Other,Chennai,2022-11-20,Product_049,Home,1701.17,159,2024-08-12,590,2,79.4,79.4
T000130,U0074,P039,79.6,2024-12-21,0.2642721152822809,79.6,2024,12,21,4,False,False,False,False,True,False,Medium,4.389498649512583,0.6300042125511522,0.5040016849199662,Diya Gupta,44,Male,Kanpur,2022-10-19,Product_039,Grocery,4167.72,453,2025-02-16,402,6,79.6,79.6
T000131,U0027,P037,54.2,2024-03-11,-0.2950591155667459,54.2,2024,3,11,0,True,False,False,False,False,False,Medium,4.01096295328305,-0.19650807402971274,0.3256809884863802,Vihaan Reddy,22,Other,Pune,2024-03-22,Product_037,Clothing,1750.62,496,2024-12-25,455,4,54.2,54.2
T000132,U0040,P043,31.87,2024-04-04,-0.7867861385926818,31.87,2024,4,4,3,False,False,False,True,False,False,Low,3.492560387676128,-0.9231230094372216,0.1689132266217355,Meera Kapoor,33,Male,Jaipur,2023-06-25,Product_043,Home,3416.65,309,2025-07-09,259,3,31.87,31.87
T000133,U0028,P023,57.14,2025-01-22,-0.2303176266417011,57.14,2025,1,22,0,True,False,False,False,False,False,Medium,4.06285389513073,-0.10084090385066778,0.34632125807357483,Kiara Kulkarni,35,Male,Nagpur,2023-01-26,Product_023,Books,1984.98,450,2025-08-23,214,8,58.815,174.23000000000002
T000134,U0030,P049,36.37,2024-04-08,-0.6876920228910827,36.37,2024,4,8,4,False,False,False,False,True,False,Low,3.6208682434973927,-0.7766936673264384,0.20050547598989044,Aarohi Sharma,29,Other,Hyderabad,2023-11-30,Product_049,Home,1701.17,159,2025-09-29,177,9,37.084999999999994,146.21
T000135,U0110,P036,98.01,2023-02-23,0.6696771530748239,98.01,2023,2,23,0,True,False,False,False,False,False,Medium,4.595220855134423,1.229062921053268,0.6332490873350183,Saanvi Kulkarni,31,Other,Lucknow,2023-04-22,Product_036,Sports,1650.69,388,2025-09-10,196,5,98.01,98.01
T000136,U0156,P043,49.99,2024-07-01,-0.3877671660342421,49.99,2024,7,1,5,False,False,False,False,False,True,Low,3.9316295350670645,-0.3335008585378011,0.2961246840775063,Reyansh Amin,26,Other,Jaipur,2023-09-23,Product_043,Home,3416.65,309,2024-08-09,593,4,87.48,104.47
T000137,U0008,P012,33.27,2024-09-24,-0.7559568581521843,33.27,2024,9,24,4,False,False,False,False,True,False,Low,3.5342703358865175,-0.8775672141138667,0.17874192642516148,Ishaan Reddy,38,Male,Lucknow,2022-04-15,Product_012,Sports,4263.31,176,2025-06-16,282,3,33.27,119.28
T000138,U0087,P023,45.02,2024-01-07,-0.4972111115980084,45.02,2024,1,7,1,False,True,False,False,False,False,Low,3.82907608460722,-0.4952239319357105,0.261232799775344,Kabir Mehta,39,Male,Kanpur,2022-08-04,Product_023,Books,1984.98,450,2025-10-15,161,4,45.02,45.02
T000139,U0037,P037,69.95,2025-03-31,0.051770289388851524,69.95,2025,3,31,5,False,False,False,False,False,True,Medium,4.261975403606051,0.3159946233580285,0.43625386127492277,Aarav Patel,33,Female,Surat,2022-09-03,Product_037,Clothing,1750.62,496,2025-04-02,357,4,69.95,69.95
T000140,U0018,P010,38.93,2023-03-04,-0.6313184815141728,38.93,2023,3,4,5,False,False,False,False,False,True,Low,3.6871279210751298,-0.6933916415923039,0.21847795563044087,Sai Iyer,34,Female,Nagpur,2022-10-04,Product_010,Sports,1315.44,77,2024-11-27,483,4,38.93,38.93
T000141,U0024,P048,33.34,2024-03-16,-0.7544153941301593,33.34,2024,3,16,0,True,False,False,False,False,False,Low,3.5363108554693294,-0.875289424347699,0.17923336141533278,Aarohi Kapoor,20,Female,Patna,2023-03-15,Product_048,Clothing,3666.72,295,2025-08-03,234,10,39.730000000000004,89.07000000000001
T000142,U0097,P027,63.19,2024-11-29,-0.09709109330955104,63.19,2024,11,29,3,False,False,False,True,False,False,Medium,4.161847435323687,0.09602521165382957,0.3887952822240943,Aarohi Nair,34,Male,Hyderabad,2024-06-17,Product_027,Toys,2241.45,134,2025-09-08,198,5,63.19,146.74
T000143,U0041,P024,63.24,2024-10-26,-0.09599004757953318,63.24,2024,10,26,4,False,False,False,False,True,False,Medium,4.162626069638506,0.09765220434394951,0.3891463072170739,Sara Mukherjee,37,Male,Vadodara,2024-02-13,Product_024,Home,2509.0,267,2025-09-18,188,5,63.24,63.24
T000144,U0199,P037,40.28,2023-06-23,-0.601590246803693,40.28,2023,6,23,0,True,False,False,False,False,False,Low,3.720378121173307,-0.6494628389590689,0.22795563044088737,Meera Roy,32,Male,Ghaziabad,2022-02-10,Product_037,Clothing,1750.62,496,2025-07-27,241,8,40.28,40.28
T000145,U0014,P010,41.16,2023-04-12,-0.5822118419553803,41.16,2023,4,12,2,False,False,True,False,False,False,Low,3.741471904233107,-0.6208277676129603,0.23413367031732657,Sai Singh,18,Male,Kolkata,2024-06-06,Product_010,Sports,1315.44,77,2025-01-30,419,5,41.16,41.16
T000146,U0173,P006,62.75,2025-06-26,-0.10678029573370736,62.75,2025,6,26,4,False,False,False,False,True,False,Medium,4.154969184038536,0.08170767598077529,0.38570626228587473,Muhammad Joshi,31,Female,Patna,2024-09-27,Product_006,Clothing,3250.7,481,2025-06-26,272,6,71.02000000000001,180.04000000000002
T000147,U0170,P028,22.9,2025-06-24,-0.9843137425578697,22.9,2025,6,24,3,False,False,False,True,False,False,Low,3.173878458937465,-1.2150054980447162,0.10593934288121314,Diya Roy,25,Female,Surat,2022-09-15,Product_028,Home,3602.11,250,2025-06-24,274,5,22.9,115.33000000000001
T000148,U0107,P018,23.47,2023-08-22,-0.9717618212356672,23.47,2023,8,22,2,False,False,True,False,False,False,Low,3.19744787745458,-1.1964577813773503,0.10994102780117944,Kiara Bose,47,Other,Pune,2023-09-23,Product_018,Electronics,2390.82,158,2025-09-29,177,7,45.97,23.47
T000149,U0089,P028,35.48,2024-08-03,-0.707290636885399,35.48,2024,8,3,1,False,True,False,False,False,False,Low,3.5967641652061304,-0.8056541372105711,0.19425723111485535,Kiara Kulkarni,27,Other,Ahmedabad,2024-08-05,Product_028,Home,3602.11,250,2025-02-11,407,7,35.48,35.48
T000150,U0174,P044,48.04,2025-09-23,-0.4307079495049352,48.04,2025,9,23,0,True,False,False,False,False,False,Low,3.892636291627956,-0.3969535734524739,0.28243470935130577,Ira Kulkarni,34,Female,Hyderabad,2024-05-02,Product_044,Beauty,1655.45,268,2025-09-23,183,7,48.04,48.04
T000151,U0135,P043,65.8,2023-04-04,-0.039616506202623476,65.8,2023,4,4,4,False,False,False,False,True,False,Medium,4.2017030805426,0.1809542300780838,0.40711878685762426,Ishaan Mukherjee,24,Female,Mumbai,2023-02-03,Product_043,Home,3416.65,309,2025-05-02,327,8,85.44999999999999,85.44999999999999
T000152,U0057,P026,132.32,2023-04-23,1.4252147330130172,124.071,2023,4,23,0,True,False,False,False,False,False,High,4.8927522534395385,2.3455053050134835,0.8741224375175513,Aarav Gupta,25,Male,Pune,2023-02-21,Product_026,Beauty,3490.97,332,2024-09-20,551,5,132.32,132.32
T000153,U0002,P014,91.34,2024-03-08,0.5227976526904534,91.34,2024,3,8,4,False,False,False,False,True,False,Medium,4.525477417078843,1.0120220961912847,0.5864223532715529,Sai Reddy,30,Other,Hyderabad,2023-11-24,Product_014,Beauty,3844.95,467,2024-04-27,697,6,68.18,187.02
T000154,U0197,P009,49.6,2024-08-15,-0.39635532272838075,49.6,2024,8,15,4,False,False,False,False,True,False,Low,3.92395157629342,-0.34619140152073563,0.29338668913226623,Kabir Roy,24,Male,Thane,2023-12-07,Product_009,Clothing,1799.44,163,2025-10-26,150,4,49.6,171.97
T000155,U0084,P008,53.98,2025-10-15,-0.2999037167788242,53.98,2025,10,15,1,False,True,False,False,False,False,Medium,4.0069694827371,-0.20366684186624012,0.3241364785172704,Kiara Kapoor,27,Male,Hyderabad,2022-03-19,Product_008,Books,4534.16,161,2025-10-15,161,4,63.86,53.98
T000156,U0192,P028,29.92,2023-09-22,-0.8297269220633748,29.92,2023,9,22,2,False,False,True,False,False,False,Low,3.4314032237192214,-0.9865757243518942,0.15522325189553496,Kabir Roy,38,Male,Kolkata,2024-08-04,Product_028,Home,3602.11,250,2024-05-11,683,3,29.92,137.25
T000157,U0098,P035,54.0,2024-04-16,-0.299463298486817,54.0,2024,4,16,5,False,False,False,False,False,True,Medium,4.007333185232471,-0.20301604479019209,0.32427688851446224,Ishaan Iyer,34,Other,Jaipur,2022-02-09,Product_035,Sports,2998.97,82,2024-08-26,576,3,54.0,54.0
T000158,U0129,P036,45.92,2024-12-26,-0.47739228845768855,45.92,2024,12,26,5,False,False,False,False,False,True,Low,3.848444023785275,-0.46593806351355394,0.26755124964897503,Arjun Das,32,Male,Indore,2023-02-22,Product_036,Sports,1650.69,388,2025-03-01,389,7,45.92,45.92
T000159,U0019,P026,66.26,2023-03-28,-0.02948688548645982,66.26,2023,3,28,5,False,False,False,False,False,True,Medium,4.208565706312124,0.19592256282718637,0.4103482167930357,Aarohi Ghosh,24,Other,Lucknow,2024-05-13,Product_026,Beauty,3490.97,332,2025-03-21,369,3,61.866666666666674,113.79
T000160,U0112,P002,33.24,2023-06-09,-0.7566174855901949,33.24,2023,6,9,3,False,False,False,True,False,False,Low,3.5333945512735414,-0.8785434097279387,0.17853131142937378,Meera Iyer,31,Other,Bengaluru,2022-10-18,Product_002,Grocery,605.91,150,2024-12-02,478,5,38.08,33.24
T000161,U0081,P037,74.56,2025-04-08,0.15328670569648986,74.56,2025,4,8,3,False,False,False,True,False,False,Medium,4.324927042633309,0.4660033493870753,0.4686183656276327,Vivaan Gupta,30,Other,Indore,2024-04-29,Product_037,Clothing,1750.62,496,2025-04-08,351,6,74.56,74.56
T000162,U0182,P041,136.95,2024-08-15,1.5271715676126625,124.071,2024,8,15,3,False,False,False,True,False,False,High,4.926891300663295,2.496164828118578,0.9066273518674529,Vivaan Reddy,25,Male,Patna,2024-08-29,Product_041,Home,3218.83,273,2025-10-28,148,11,56.4225,262.81
T000163,U0030,P026,51.15,2024-10-27,-0.36222290509782995,51.15,2024,10,27,1,False,True,False,False,False,False,Medium,3.9541241814467813,-0.2957546281270215,0.3042684639146307,Aarohi Sharma,29,Other,Hyderabad,2023-11-30,Product_026,Beauty,3490.97,332,2025-09-29,177,9,66.96666666666667,168.95
T000164,U0044,P040,69.48,2025-01-11,0.041420459526684515,69.48,2025,1,11,3,False,False,False,True,False,False,Medium,4.255328981627924,0.30070089207090234,0.4329542263409155,Aditya Nair,29,Male,Patna,2023-07-22,Product_040,Grocery,4011.76,36,2025-09-27,179,7,89.52000000000001,69.48
T000165,U0023,P028,82.61,2024-05-13,0.3305550682293507,82.61,2024,5,13,1,False,True,False,False,False,False,Medium,4.426163130161966,0.7279491724963653,0.5251333894973322,Myra Reddy,32,Female,Ahmedabad,2022-09-10,Product_028,Home,3602.11,250,2024-12-12,468,5,82.61,82.61
T000166,U0112,P038,42.92,2023-06-11,-0.5434550322587548,42.92,2023,6,11,3,False,False,False,True,False,False,Low,3.7823697972012753,-0.5635576249207427,0.246489750070205,Meera Iyer,31,Other,Bengaluru,2022-10-18,Product_038,Home,393.65,58,2024-12-02,478,5,38.08,98.47
T000167,U0102,P020,62.46,2024-11-26,-0.11316636096781041,62.46,2024,11,26,5,False,False,False,False,False,True,Medium,4.150409786155049,0.0722711183780804,0.3836703173265936,Kiara Sharma,28,Other,Vadodara,2023-12-05,Product_020,Toys,1595.75,428,2025-02-17,401,6,62.46,62.46
T000168,U0057,P022,55.01,2023-06-06,-0.2772221747404581,55.01,2023,6,6,2,False,False,True,False,False,False,Medium,4.025530246221741,-0.1701507924497719,0.3313675933726481,Aarav Gupta,25,Male,Pune,2023-02-21,Product_022,Electronics,3207.91,466,2024-09-20,551,5,55.01,55.01
T000169,U0131,P041,57.89,2024-02-02,-0.21380194069143454,57.89,2024,2,2,1,False,True,False,False,False,False,Medium,4.07567129695648,-0.07643601349887058,0.3515866329682673,Muhammad Mukherjee,19,Female,Patna,2024-08-26,Product_041,Home,3218.83,273,2025-07-23,245,5,57.89,57.89
